Edad,BPM_Promedio,Duración_Sesión,Calorías_Quemadas,Porcentaje_Grasa,Ingesta_Agua,Frecuencia_Entrenamiento,Nivel_Experiencia,IMC,Mujer,Hombre
1.428304974293651,0.9567340370763665,1.3174797530876379,1.6474579897548194,-2.133009940035584,1.5308134917009641,0.7794618374722445,1.662925573490211,1.1312068300782883,-1.0307063879682783,1.030706387968278
0.601094168116707,0.5378599587420655,0.15627442432357594,-0.02799475192218418,1.411428475600749,-0.8191656675875245,0.7794618374722445,0.2942688572443507,1.456175752026821,0.9702084043266617,-0.9702084043266618
-0.5570009605310152,-1.4866980865403874,-0.4094409922537876,-0.8306535072372139,1.3282256958909762,-0.48345435911774065,0.7794618374722445,0.2942688572443507,0.14005161813526606,0.9702084043266617,-0.9702084043266618
-1.1360485248548762,1.445420461799717,-1.9577147639392045,-1.395631757337599,0.5627601225610639,-0.8191656675875245,-0.32539438611936533,-1.07438785900151,-0.9973396086845967,-1.0307063879682783,1.030706387968278
-0.06067447682484868,1.026546383465416,-1.8088422858925295,-1.3021181159416733,0.6293223463288821,0.3558239120567198,-0.32539438611936533,-1.07438785900151,-1.7231035343696521,-1.0307063879682783,1.030706387968278
1.428304974293651,0.8869216906873156,1.0197347969942891,0.8798668499632618,-1.6504338177189002,0.18796825782182788,1.8843180610638544,1.662925573490211,-0.6109876681457863,0.9702084043266617,-0.9702084043266618
-0.22611663806023766,1.7944821937449669,0.7219898409009392,1.9279989139425964,-0.6852815730855325,-0.48345435911774065,-0.32539438611936533,0.2942688572443507,-0.0314597573375701,-1.0307063879682783,1.030706387968278
0.1047676844105401,-0.16026350514843477,0.0669509374955708,0.01876206877577866,0.8622901295162467,-1.1548769760573092,-0.32539438611936533,0.2942688572443507,1.1980059973677097,0.9702084043266617,-0.9702084043266618
-0.8878852830017928,-1.1376363545951358,-0.6476369571284677,-0.6670046347943439,0.5794006785030185,0.02011260358693594,0.7794618374722445,0.2942688572443507,1.5175587706170997,-1.0307063879682783,1.030706387968278
-0.8878852830017928,-0.5093252370936848,-0.4987644790817927,-0.3202248812844525,0.7125251260386549,0.18796825782182788,-0.32539438611936533,-1.07438785900151,1.1077368523820057,-1.0307063879682783,1.030706387968278
1.1801417324405676,0.6076723051311165,-0.29034300981644856,-0.09812998296912843,-0.3025487864205757,1.5308134917009641,-0.32539438611936533,0.2942688572443507,-1.091219519469728,-1.0307063879682783,1.030706387968278
0.18748876502823458,-0.5093252370936848,-0.2010195229884439,-0.3747745054320756,0.3630734512576083,1.8665248001707482,-0.32539438611936533,-1.07438785900151,-0.05673511793356704,-1.0307063879682783,1.030706387968278
-1.5496539279433483,1.2359834226325672,0.3051469023702508,1.1876825862248512,0.16338677995415274,1.1951021832311794,-0.32539438611936533,0.2942688572443507,2.165691231614449,-1.0307063879682783,1.030706387968278
0.022046603792845617,-0.8583869690389365,-0.3498920010351183,-0.5851801985729089,0.13010566807024362,-0.8191656675875245,-1.4302506097109757,-1.07438785900151,-1.815178062255069,0.9702084043266617,-0.9702084043266618
-1.6323750085610427,1.6548575009668667,0.2455979111515801,0.8603848413391109,0.7291656819806103,-0.48345435911774065,-0.32539438611936533,0.2942688572443507,0.6148673207600658,0.9702084043266617,-0.9702084043266618
0.18748876502823458,1.5152328081887665,-0.17124502737910902,-0.024098350197354297,1.0786173567616568,-1.658443938761985,-0.32539438611936533,-1.07438785900151,-1.7971242332579285,0.9702084043266617,-0.9702084043266618
0.6838152487344015,0.18879822679681538,-0.3498920010351183,-0.5773873951232487,1.2283823602392479,-0.14774305064795681,-0.32539438611936533,0.2942688572443507,-0.3835094227818138,0.9702084043266617,-0.9702084043266618
1.3455838936759565,1.6548575009668667,0.3646958935889206,0.5447763016278612,-0.03629989134930282,-0.6513100133526326,-1.4302506097109757,-1.07438785900151,0.5462627705709313,0.9702084043266617,-0.9702084043266618
-1.6323750085610427,-1.1376363545951358,0.7517643365102746,0.6149115326748054,0.5794006785030185,1.8665248001707482,0.7794618374722445,0.2942688572443507,0.8080432910294705,-1.0307063879682783,1.030706387968278
-0.06067447682484868,-0.09045115875938534,-0.37966649664445273,-0.05916596572082643,0.04690288836047085,0.8593908747613964,-1.4302506097109757,-1.07438785900151,-0.17769577221440988,-1.0307063879682783,1.030706387968278
0.9319784905874842,1.2359834226325672,-0.2307940185977788,-0.1643688122912428,1.2783040280651123,-0.14774305064795681,-1.4302506097109757,-1.07438785900151,0.2212938486223993,0.9702084043266617,-0.9702084043266618
-0.8051642023840984,1.7246698473559174,-1.3919993473618408,-0.6592118313446836,0.44627623096738195,1.3629578374660722,-1.4302506097109757,-1.07438785900151,2.5682916182506865,-1.0307063879682783,1.030706387968278
0.022046603792845617,0.3284229195749157,0.0074019462769010285,0.13565412052068576,0.24658955966392554,-1.1548769760573092,0.7794618374722445,0.2942688572443507,-0.2571326198018286,0.9702084043266617,-0.9702084043266618
0.2702098456459291,1.7944821937449669,0.5135683716355945,0.7395963878693733,0.11346511212828908,-1.3227326302922011,-0.32539438611936533,0.2942688572443507,-0.3889255714809557,0.9702084043266617,-0.9702084043266618
0.43565200688131805,-0.2998881979265351,-1.5408718254085154,-1.5125238090825066,0.2965112274897901,0.18796825782182788,-1.4302506097109757,-1.07438785900151,-0.6886191328334911,-1.0307063879682783,1.030706387968278
1.676468216146734,-0.5791375834827358,0.6922153452916039,0.38502383090982106,-0.6353599052596683,0.3558239120567198,0.7794618374722445,0.2942688572443507,-1.1435756235614358,-1.0307063879682783,1.030706387968278
0.5183730874990126,-0.5093252370936848,1.168607275040963,0.833110029265299,-1.8667610449643104,1.5308134917009641,1.8843180610638544,1.662925573490211,0.10936010884012674,-1.0307063879682783,1.030706387968278
-0.4742798799133207,-0.5791375834827358,0.12649992871424057,-0.07475157262014702,1.145179580529475,-1.3227326302922011,-0.32539438611936533,0.2942688572443507,0.6690288077514875,0.9702084043266617,-0.9702084043266618
-0.5570009605310152,-0.369700544315586,0.0669509374955708,0.287613787789065,0.4961978987932448,1.5308134917009641,-0.32539438611936533,-1.07438785900151,1.7089293579867904,-1.0307063879682783,1.030706387968278
-1.5496539279433483,-1.1376363545951358,-0.6476369571284677,-0.9202707469083097,0.42963567502542654,-0.6513100133526326,0.7794618374722445,0.2942688572443507,0.7899894620323299,0.9702084043266617,-0.9702084043266618
1.2628628130582622,0.9567340370763665,0.6922153452916039,0.6071187292251451,0.46291678690933563,0.18796825782182788,-1.4302506097109757,-1.07438785900151,-0.824022850312046,0.9702084043266617,-0.9702084043266618
-1.2187696054725703,0.9567340370763665,-0.6178624615191323,-0.28905366748581074,1.0453362448777477,-0.14774305064795681,-1.4302506097109757,-1.07438785900151,0.3422545029032408,0.9702084043266617,-0.9702084043266618
1.428304974293651,0.8171093442982662,0.03717644188623542,-0.04358035882150531,1.3282256958909762,0.02011260358693594,0.7794618374722445,0.2942688572443507,0.07866859954498795,0.9702084043266617,-0.9702084043266618
-0.30883771867793214,0.11898588040776595,0.27537240676091546,0.6967359688962403,-0.20270545076884838,0.5236795662916117,-0.32539438611936533,0.2942688572443507,1.6619894025942246,-1.0307063879682783,1.030706387968278
-1.4669328473256538,0.46804761235301606,0.15627442432357594,0.7084251740707311,0.3630734512576083,1.5308134917009641,0.7794618374722445,0.2942688572443507,-0.8709628057046119,-1.0307063879682783,1.030706387968278
0.2702098456459291,1.3756081154106676,0.18604891993291034,0.6499791481982775,-0.6187193493177142,0.02011260358693594,-0.32539438611936533,0.2942688572443507,-1.112884114266297,-1.0307063879682783,1.030706387968278
-0.6397220411487097,-0.8583869690389365,0.6922153452916039,0.30709579641321655,0.46291678690933563,-0.9870213218224169,-1.4302506097109757,-1.07438785900151,-0.45753012167009066,0.9702084043266617,-0.9702084043266618
-1.0533274442371818,-0.5093252370936848,-0.4987644790817927,-0.6085586089218903,1.5445529231363861,-0.9870213218224169,-0.32539438611936533,-1.07438785900151,-1.1977371105528583,0.9702084043266617,-0.9702084043266618
0.35293092626362355,-0.6489499298717852,0.6028918584635997,0.2798209843394047,0.745806237922564,0.5236795662916117,0.7794618374722445,0.2942688572443507,1.7811446739753527,-1.0307063879682783,1.030706387968278
-1.6323750085610427,-1.0678240082060864,-0.32011750542578343,-0.6241442158212115,0.779087349806474,-0.6513100133526326,-1.4302506097109757,-1.07438785900151,-0.0007682480424313075,0.9702084043266617,-0.9702084043266618
0.5183730874990126,1.2359834226325672,-0.14147053176977364,0.2564425739904233,-0.03629989134930282,-0.14774305064795681,-0.32539438611936533,-1.07438785900151,-1.5570083075959578,-1.0307063879682783,1.030706387968278
-1.2187696054725703,1.6548575009668667,-1.2133523737058314,-0.46049534337834097,-0.4190326780142587,1.698669145935856,-0.32539438611936533,-1.07438785900151,-1.0587226272748749,-1.0307063879682783,1.030706387968278
-1.1360485248548762,-0.8583869690389365,0.4837938760262592,0.490226677480238,-0.45231378989816784,0.6915352205265036,-1.4302506097109757,-1.07438785900151,-0.13797734842070025,-1.0307063879682783,1.030706387968278
1.0974206518228733,0.5378599587420655,-0.052147044941768986,-0.21112563298920567,1.4779906993685672,-0.9870213218224169,-0.32539438611936533,-1.07438785900151,-0.6344576458420687,0.9702084043266617,-0.9702084043266618
-0.6397220411487097,0.049173534018715014,-0.6476369571284677,-0.5773873951232487,0.21330844778001642,-0.48345435911774065,0.7794618374722445,0.2942688572443507,1.7468423988807855,0.9702084043266617,-0.9702084043266618
